Beat number,state,tsid,type
141,1.0547000169754028,1,pd
142,1.0566999912261963,1,pd
143,1.1098999977111816,1,pd
144,1.125300049781799,1,pd
145,1.0765000581741333,1,pd
146,1.0585999488830566,1,pd
147,1.1748000383377075,1,pd
148,1.0812000036239624,1,pd
149,1.2590999603271484,1,pd
150,1.0464999675750732,1,pd
151,1.192399978637695,1,pd
152,1.1324000358581543,1,pd
153,1.2129000425338743,1,pd
154,1.1347999572753906,1,pd
155,1.1720999479293823,1,pd
156,1.0055999755859375,1,pd
157,1.1821000576019287,1,pd
158,1.0383000373840332,1,pd
159,1.0687999725341797,1,pd
160,1.037999987602234,1,pd
161,1.166200041770935,1,pd
162,1.1031999588012695,1,pd
163,1.183500051498413,1,pd
164,1.1024999618530271,1,pd
165,1.191499948501587,1,pd
166,1.180999994277954,1,pd
167,1.1888999938964844,1,pd
168,1.1052000522613523,1,pd
169,1.0923999547958374,1,pd
170,1.1002999544143677,1,pd
171,1.100499987602234,1,pd
172,1.0449999570846558,1,pd
173,1.1943999528884888,1,pd
174,1.0231000185012815,1,pd
175,1.1325000524520874,1,pd
176,1.0492000579833984,1,pd
177,1.1467000246047974,1,pd
178,1.1015000343322754,1,pd
179,1.1079000234603882,1,pd
180,1.135200023651123,1,pd
181,1.194000005722046,1,pd
182,1.14110004901886,1,pd
183,1.1303999423980713,1,pd
184,1.3270000219345093,1,pd
185,1.1208000183105469,1,pd
186,1.4479999542236328,1,pd
187,1.0226000547409058,1,pd
188,1.389299988746643,1,pd
189,1.059999942779541,1,pd
190,1.3350000381469729,1,pd
191,1.138200044631958,1,pd
192,1.2259000539779663,1,pd
193,1.183500051498413,1,pd
194,1.2311999797821045,1,pd
195,1.19760000705719,1,pd
196,1.2210999727249146,1,pd
197,1.2520999908447266,1,pd
198,1.121899962425232,1,pd
199,1.2874000072479248,1,pd
200,1.131600022315979,1,pd
201,1.093400001525879,1,pd
202,1.2635999917984009,1,pd
203,1.0388000011444092,1,pd
204,1.3065999746322632,1,pd
205,1.059399962425232,1,pd
206,1.3580000400543213,1,pd
207,1.1212999820709229,1,pd
208,1.2243000268936155,1,pd
209,1.1775000095367432,1,pd
210,1.277899980545044,1,pd
211,1.0858999490737915,1,pd
212,1.354099988937378,1,pd
213,1.0383000373840332,1,pd
214,1.304800033569336,1,pd
215,1.085199952125549,1,pd
216,1.235700011253357,1,pd
217,1.1455999612808228,1,pd
218,1.3940000534057615,1,pd
219,1.041599988937378,1,pd
0,0.7826499938964844,2,pd
1,0.747409999370575,2,pd
2,0.7377200126647949,2,pd
3,0.760860025882721,2,pd
4,0.7528899908065796,2,pd
5,0.7735000252723694,2,pd
6,0.718970000743866,2,pd
7,0.760129988193512,2,pd
8,0.7173100113868713,2,pd
9,0.7172899842262268,2,pd
10,0.7959700226783752,2,pd
11,0.7475100159645081,2,pd
12,0.7544400095939636,2,pd
13,0.7756900191307068,2,pd
14,0.730650007724762,2,pd
15,0.7928299903869629,2,pd
16,0.7377499938011169,2,pd
17,0.7994099855422974,2,pd
18,0.7197800278663635,2,pd
19,0.7518100142478943,2,pd
20,0.7974200248718262,2,pd
21,0.7592300176620483,2,pd
22,0.7239800095558167,2,pd
23,0.7793200016021729,2,pd
24,0.7437099814414978,2,pd
25,0.8182899951934814,2,pd
26,0.7155299782752991,2,pd
27,0.7921500205993652,2,pd
28,0.6924600005149841,2,pd
29,0.8245700001716614,2,pd
30,0.7023000121116638,2,pd
31,0.7416099905967712,2,pd
32,0.8394100069999695,2,pd
33,0.7202399969100952,2,pd
34,0.7839900255203247,2,pd
35,0.7754600048065186,2,pd
36,0.7743499875068665,2,pd
37,0.763480007648468,2,pd
38,0.7561699748039246,2,pd
39,0.7991799712181091,2,pd
40,0.7684500217437744,2,pd
41,0.7519800066947937,2,pd
42,0.7733799815177917,2,pd
43,0.7655199766159058,2,pd
44,0.7517799735069275,2,pd
45,0.7663400173187256,2,pd
46,0.7817500233650208,2,pd
47,0.7662100195884705,2,pd
48,0.791670024394989,2,pd
49,0.7504299879074097,2,pd
50,0.7692400217056274,2,pd
51,0.7633000016212463,2,pd
52,0.7791000008583069,2,pd
53,0.7452999949455261,2,pd
54,0.7510499954223633,2,pd
55,0.728659987449646,2,pd
56,0.8005399703979492,2,pd
57,0.7130100131034851,2,pd
58,0.7861199975013733,2,pd
59,0.7301200032234192,2,pd
60,0.760200023651123,2,pd
61,0.7293999791145325,2,pd
62,0.7505999803543091,2,pd
63,0.7323600053787231,2,pd
64,0.7678800225257874,2,pd
65,0.7174599766731262,2,pd
66,0.8175899982452393,2,pd
67,0.6919900178909302,2,pd
68,0.7947099804878235,2,pd
69,0.7021700143814087,2,pd
70,0.8007699847221375,2,pd
71,0.6954699754714966,2,pd
72,0.7799199819564819,2,pd
73,0.7220900058746338,2,pd
74,0.773580014705658,2,pd
75,0.740880012512207,2,pd
76,0.7127500176429749,2,pd
77,0.734790027141571,2,pd
78,0.7957199811935425,2,pd
79,0.7202500104904175,2,pd
80,0.7593700289726257,2,pd
81,0.734279990196228,2,pd
82,0.8060700297355652,2,pd
83,0.7336000204086304,2,pd
84,0.7662299871444702,2,pd
85,0.7590299844741821,2,pd
86,0.7470399737358093,2,pd
87,0.7794700264930725,2,pd
88,0.7221999764442444,2,pd
89,0.7986099720001221,2,pd
90,0.7407199740409851,2,pd
91,0.7469000220298767,2,pd
92,0.7844399809837341,2,pd
93,0.7442700266838074,2,pd
94,0.7409499883651733,2,pd
95,0.8031700253486633,2,pd
96,0.7553300261497498,2,pd
97,0.7721499800682068,2,pd
98,0.7827900052070618,2,pd
99,0.7717400193214417,2,pd
100,0.7721400260925293,2,pd
101,0.8501899838447571,2,pd
102,0.7067099809646606,2,pd
103,0.8369100093841553,2,pd
104,0.7153099775314331,2,pd
105,0.790120005607605,2,pd
106,0.7518900036811829,2,pd
107,0.7490599751472473,2,pd
108,0.7770599722862244,2,pd
109,0.7462199926376343,2,pd
110,0.7915199995040894,2,pd
111,0.8072599768638611,2,pd
112,0.7635400295257568,2,pd
113,0.8339800238609314,2,pd
114,0.7085899710655212,2,pd
115,0.7914100289344788,2,pd
116,0.7968000173568726,2,pd
117,0.7559199929237366,2,pd
118,0.8525999784469604,2,pd
119,0.7473099827766418,2,pd
120,0.8634499907493591,2,pd
121,0.7155200242996216,2,pd
122,0.896619975566864,2,pd
123,0.7258599996566772,2,pd
124,0.8674700260162354,2,pd
125,0.7301599979400635,2,pd
126,0.8425999879837036,2,pd
127,0.7544699907302856,2,pd
128,0.849120020866394,2,pd
129,0.7610999941825867,2,pd
130,0.8357800245285034,2,pd
131,0.7377600073814392,2,pd
132,0.9203500151634216,2,pd
133,0.724370002746582,2,pd
134,0.9555699825286864,2,pd
135,0.6568099856376648,2,pd
136,0.9673100113868712,2,pd
137,0.7009699940681458,2,pd
138,0.8652700185775757,2,pd
139,0.8161200284957886,2,pd
140,0.7981299757957458,2,pd
141,0.8570500016212463,2,pd
142,0.76569002866745,2,pd
143,0.8970900177955627,2,pd
144,0.7011200189590454,2,pd
145,0.9400699734687804,2,pd
146,0.7249600291252136,2,pd
147,0.8796300292015076,2,pd
148,0.7136099934577942,2,pd
149,1.0205999612808228,2,pd
150,0.6484000086784363,2,pd
151,0.9514600038528442,2,pd
152,0.6358500123023987,2,pd
153,0.9249200224876404,2,pd
154,0.6987199783325195,2,pd
155,0.8324400186538696,2,pd
156,0.78684002161026,2,pd
157,0.7778199911117554,2,pd
158,0.7820600271224976,2,pd
159,0.7723600268363953,2,pd
160,0.7939800024032593,2,pd
161,0.7922099828720093,2,pd
162,0.7825400233268738,2,pd
163,0.8129199743270874,2,pd
164,0.82396000623703,2,pd
165,0.787060022354126,2,pd
166,0.8396000266075134,2,pd
167,0.7671800255775452,2,pd
168,0.8449299931526184,2,pd
169,0.7622600197792053,2,pd
170,0.8558499813079834,2,pd
171,0.7557700276374817,2,pd
172,0.8153499960899353,2,pd
173,0.8030400276184082,2,pd
174,0.7809200286865234,2,pd
175,0.8380200266838074,2,pd
176,0.7684400081634521,2,pd
177,0.8664699792861938,2,pd
178,0.7653200030326843,2,pd
179,0.9027199745178224,2,pd
180,0.7470099925994873,2,pd
181,0.9075000286102296,2,pd
182,0.7331200242042542,2,pd
183,0.8519200086593628,2,pd
184,0.7407600283622742,2,pd
185,0.8062499761581421,2,pd
186,0.8132200241088867,2,pd
187,0.7908300161361694,2,pd
188,0.8334400057792664,2,pd
189,0.7418199777603149,2,pd
190,0.8336399793624878,2,pd
191,0.7526400089263916,2,pd
192,0.8552700281143188,2,pd
193,0.7257199883460999,2,pd
194,0.8722900152206421,2,pd
195,0.7716400027275085,2,pd
196,0.9061800241470336,2,pd
197,0.7369700074195862,2,pd
198,0.8670099973678589,2,pd
199,0.7387499809265137,2,pd
200,0.8595200181007385,2,pd
201,0.766319990158081,2,pd
202,0.9039599895477296,2,pd
203,0.7572699785232544,2,pd
204,0.9168300032615662,2,pd
0,0.6259999871253967,3,pd
1,0.7509899735450745,3,pd
2,0.6265900135040283,3,pd
3,0.7210100293159485,3,pd
4,0.6344799995422363,3,pd
5,0.6904699802398682,3,pd
6,0.6713600158691406,3,pd
7,0.6946200132369995,3,pd
8,0.6563100218772888,3,pd
9,0.672249972820282,3,pd
10,0.6896200180053711,3,pd
11,0.6610599756240845,3,pd
12,0.7029200196266174,3,pd
13,0.6581900119781494,3,pd
14,0.6789600253105164,3,pd
15,0.6754699945449829,3,pd
16,0.6665300130844116,3,pd
17,0.645359992980957,3,pd
18,0.6433799862861633,3,pd
19,0.6973199844360352,3,pd
20,0.6429499983787537,3,pd
21,0.691540002822876,3,pd
22,0.657039999961853,3,pd
23,0.6856200098991394,3,pd
24,0.680109977722168,3,pd
25,0.6614800095558167,3,pd
26,0.7177299857139587,3,pd
27,0.6470999717712402,3,pd
28,0.7103700041770935,3,pd
29,0.7062000036239624,3,pd
30,0.653190016746521,3,pd
31,0.7294700145721436,3,pd
32,0.6617900133132935,3,pd
33,0.7043399810791016,3,pd
34,0.6881399750709534,3,pd
35,0.6888499855995178,3,pd
36,0.6810899972915649,3,pd
37,0.6879900097846985,3,pd
38,0.673829972743988,3,pd
39,0.7173299789428711,3,pd
40,0.6464300155639648,3,pd
41,0.7185900211334229,3,pd
42,0.6309800148010254,3,pd
43,0.7327600121498108,3,pd
44,0.619189977645874,3,pd
45,0.708549976348877,3,pd
46,0.6265299916267395,3,pd
47,0.7122899889945984,3,pd
48,0.6664400100708008,3,pd
49,0.7477099895477295,3,pd
50,0.6342700123786926,3,pd
51,0.7117599844932556,3,pd
52,0.653659999370575,3,pd
53,0.7021099925041199,3,pd
54,0.6762099862098694,3,pd
55,0.6896299719810486,3,pd
56,0.6332700252532959,3,pd
57,0.661270022392273,3,pd
58,0.6909000277519226,3,pd
59,0.6743599772453308,3,pd
60,0.7097200155258179,3,pd
61,0.6343399882316589,3,pd
62,0.6843500137329102,3,pd
63,0.6755399703979492,3,pd
64,0.688319981098175,3,pd
65,0.7060199975967407,3,pd
66,0.6616600155830383,3,pd
67,0.7044199705123901,3,pd
68,0.6880699992179871,3,pd
69,0.7044600248336792,3,pd
70,0.7281500101089478,3,pd
71,0.6340100169181824,3,pd
72,0.7408599853515625,3,pd
73,0.6472899913787842,3,pd
74,0.6942300200462341,3,pd
75,0.6830499768257141,3,pd
76,0.7003399729728699,3,pd
77,0.6709799766540527,3,pd
78,0.7044399976730347,3,pd
79,0.6768199801445007,3,pd
80,0.7185800075531006,3,pd
81,0.7218300104141235,3,pd
82,0.6543099880218506,3,pd
83,0.7313100099563599,3,pd
84,0.6369699835777283,3,pd
85,0.721750020980835,3,pd
86,0.6408200263977051,3,pd
87,0.7149900197982788,3,pd
88,0.6567400097846985,3,pd
89,0.6808900237083435,3,pd
90,0.7008600234985352,3,pd
91,0.6335999965667725,3,pd
92,0.7577300071716309,3,pd
93,0.6163100004196167,3,pd
94,0.6983000040054321,3,pd
95,0.6710000038146973,3,pd
96,0.681410014629364,3,pd
97,0.6684600114822388,3,pd
98,0.6660100221633911,3,pd
99,0.6766300201416016,3,pd
100,0.7006099820137024,3,pd
101,0.6962400078773499,3,pd
102,0.6351799964904785,3,pd
103,0.7967399954795837,3,pd
104,0.6033599972724915,3,pd
105,0.6909000277519226,3,pd
106,0.6397600173950195,3,pd
107,0.67781001329422,3,pd
108,0.6857500076293945,3,pd
109,0.6801400184631348,3,pd
110,0.6793599724769592,3,pd
111,0.6674699783325195,3,pd
112,0.6830400228500366,3,pd
113,0.6885499954223633,3,pd
114,0.6553300023078918,3,pd
115,0.7080100178718567,3,pd
116,0.6501399874687195,3,pd
117,0.6884199976921082,3,pd
118,0.6760299801826477,3,pd
119,0.688510000705719,3,pd
120,0.6566200256347656,3,pd
121,0.808139979839325,3,pd
122,0.621749997138977,3,pd
123,0.7192400097846985,3,pd
124,0.6532099843025208,3,pd
125,0.6949399709701538,3,pd
126,0.7008799910545349,3,pd
127,0.6594799757003784,3,pd
128,0.6893600225448608,3,pd
129,0.7396100163459778,3,pd
130,0.641569972038269,3,pd
131,0.6974700093269348,3,pd
132,0.681190013885498,3,pd
133,0.6902599930763245,3,pd
134,0.722100019454956,3,pd
135,0.6759700179100037,3,pd
136,0.7440299987792969,3,pd
137,0.6711900234222412,3,pd
138,0.7132300138473511,3,pd
139,0.7115799784660339,3,pd
140,0.6684600114822388,3,pd
141,0.7276899814605713,3,pd
142,0.6736400127410889,3,pd
143,0.7461400032043457,3,pd
144,0.6676899790763855,3,pd
145,0.7367299795150757,3,pd
146,0.6604800224304199,3,pd
147,0.8276200294494629,3,pd
148,0.6098600029945374,3,pd
149,0.9093999862670898,3,pd
150,0.56072998046875,3,pd
151,0.7897300124168396,3,pd
0,0.6525200009346008,4,pd
1,0.6927000284194946,4,pd
2,0.647159993648529,4,pd
3,0.6705499887466431,4,pd
4,0.7007200121879578,4,pd
5,0.6702100038528442,4,pd
6,0.6619799733161926,4,pd
7,0.6477000117301941,4,pd
8,0.6576399803161621,4,pd
9,0.6840999722480774,4,pd
10,0.6453099846839905,4,pd
11,0.7104499936103821,4,pd
12,0.666379988193512,4,pd
13,0.6947900056838989,4,pd
14,0.6781700253486633,4,pd
15,0.6672700047492981,4,pd
16,0.6923199892044067,4,pd
17,0.6860299706459045,4,pd
18,0.6040599942207336,4,pd
19,0.7266700267791748,4,pd
20,0.6364499926567078,4,pd
21,0.7025200128555298,4,pd
22,0.6334599852561951,4,pd
23,0.7402600049972534,4,pd
24,0.6335499882698059,4,pd
25,0.7434200048446655,4,pd
26,0.639989972114563,4,pd
27,0.7010999917984009,4,pd
28,0.679639995098114,4,pd
29,0.6572399735450745,4,pd
30,0.6957799792289734,4,pd
31,0.6567599773406982,4,pd
32,0.6962599754333496,4,pd
33,0.6825600266456604,4,pd
34,0.716920018196106,4,pd
35,0.6701300144195557,4,pd
36,0.6995999813079834,4,pd
37,0.6644799709320068,4,pd
38,0.6974499821662903,4,pd
39,0.6706600189208984,4,pd
40,0.7142400145530701,4,pd
41,0.637470006942749,4,pd
42,0.7462800145149231,4,pd
43,0.6545900106430054,4,pd
44,0.7785000205039978,4,pd
45,0.6436799764633179,4,pd
46,0.7466099858283997,4,pd
47,0.6467099785804749,4,pd
48,0.7967299818992615,4,pd
49,0.6440399885177612,4,pd
50,0.7897700071334839,4,pd
51,0.6418200135231018,4,pd
52,0.7269999980926514,4,pd
53,0.6713200211524963,4,pd
54,0.7037699818611145,4,pd
55,0.681879997253418,4,pd
56,0.7074699997901917,4,pd
57,0.7432399988174438,4,pd
58,0.650439977645874,4,pd
59,0.7032999992370605,4,pd
60,0.6787499785423279,4,pd
61,0.7440099716186523,4,pd
62,0.6819800138473511,4,pd
63,0.6985800266265869,4,pd
64,0.6778600215911865,4,pd
65,0.7564899921417236,4,pd
66,0.6447700262069702,4,pd
67,0.6912099719047546,4,pd
68,0.6663900017738342,4,pd
69,0.6944400072097778,4,pd
70,0.6613399982452393,4,pd
71,0.695110023021698,4,pd
72,0.7129899859428406,4,pd
73,0.6571099758148193,4,pd
74,0.6977400183677673,4,pd
75,0.6644399762153625,4,pd
76,0.6873999834060669,4,pd
77,0.6898800134658813,4,pd
78,0.6416900157928467,4,pd
79,0.7335399985313416,4,pd
80,0.6058899760246277,4,pd
81,0.7120000123977661,4,pd
82,0.6558499932289124,4,pd
83,0.656470000743866,4,pd
84,0.6629999876022339,4,pd
85,0.6648300290107727,4,pd
86,0.6805300116539001,4,pd
87,0.6786199808120728,4,pd
88,0.73444002866745,4,pd
89,0.6488500237464905,4,pd
90,0.6962299942970276,4,pd
91,0.7098299860954285,4,pd
92,0.6808800101280212,4,pd
93,0.7229300141334534,4,pd
94,0.6712999939918518,4,pd
95,0.7327899932861328,4,pd
96,0.6527600288391113,4,pd
97,0.7032899856567383,4,pd
98,0.669700026512146,4,pd
99,0.7133499979972839,4,pd
100,0.6620200276374817,4,pd
101,0.7031199932098389,4,pd
102,0.6998400092124939,4,pd
103,0.6775799989700317,4,pd
104,0.6697199940681458,4,pd
105,0.6861699819564819,4,pd
106,0.7155100107192993,4,pd
107,0.6495500206947327,4,pd
108,0.7272800207138062,4,pd
109,0.6739699840545654,4,pd
110,0.7401000261306763,4,pd
111,0.7249500155448914,4,pd
112,0.6729400157928467,4,pd
113,0.7026900053024292,4,pd
114,0.6613199710845947,4,pd
115,0.7095900177955627,4,pd
116,0.7015200257301331,4,pd
117,0.6835200190544128,4,pd
118,0.7783499956130981,4,pd
119,0.6232100129127502,4,pd
120,0.7875099778175354,4,pd
121,0.6681100130081177,4,pd
122,0.6790500283241272,4,pd
123,0.7057300209999084,4,pd
124,0.706089973449707,4,pd
125,0.6651700139045715,4,pd
126,0.7245299816131592,4,pd
127,0.6937900185585022,4,pd
128,0.7603399753570557,4,pd
129,0.644070029258728,4,pd
130,0.833899974822998,4,pd
131,0.627020001411438,4,pd
132,0.8216099739074707,4,pd
133,0.6244999766349792,4,pd
134,0.8320199847221375,4,pd
135,0.5977500081062317,4,pd
136,0.8306999802589417,4,pd
137,0.6077100038528442,4,pd
138,0.7374200224876404,4,pd
139,0.6431800127029419,4,pd
140,0.7692300081253052,4,pd
141,0.6409400105476379,4,pd
142,0.7902699708938599,4,pd
143,0.6512200236320496,4,pd
144,0.7652699947357178,4,pd
145,0.6635400056838989,4,pd
146,0.6988700032234192,4,pd
147,0.6740400195121765,4,pd
148,0.7457000017166138,4,pd
149,0.6624100208282471,4,pd
150,0.7003700137138367,4,pd
151,0.6539499759674072,4,pd
152,0.6980900168418884,4,pd
153,0.6943699717521667,4,pd
154,0.6976400017738342,4,pd
155,0.6522300243377686,4,pd
156,0.7194799780845642,4,pd
157,0.6819300055503845,4,pd
158,0.6702200174331665,4,pd
159,0.6550899744033813,4,pd
160,0.7074699997901917,4,pd
161,0.6284800171852112,4,pd
162,0.7536299824714661,4,pd
163,0.6308500170707703,4,pd
164,0.7108399868011475,4,pd
165,0.669920027256012,4,pd
166,0.6960700154304504,4,pd
167,0.7498300075531006,4,pd
168,0.6647199988365173,4,pd
0,1.4279999732971191,5,pd
1,1.4146000146865845,5,pd
2,1.42330002784729,5,pd
3,1.4240000247955322,5,pd
4,1.4543999433517456,5,pd
5,1.4388999938964844,5,pd
6,1.4611999988555908,5,pd
7,1.4505000114440918,5,pd
8,1.430299997329712,5,pd
9,1.465499997138977,5,pd
10,1.458299994468689,5,pd
11,1.4471999406814575,5,pd
12,1.4607000350952148,5,pd
13,1.4839999675750732,5,pd
14,1.4704999923706057,5,pd
15,1.4643000364303589,5,pd
16,1.4601000547409058,5,pd
17,1.4945000410079956,5,pd
18,1.4737999439239502,5,pd
19,1.4805999994277954,5,pd
20,1.451799988746643,5,pd
21,1.4879000186920166,5,pd
22,1.5185999870300293,5,pd
23,1.4732999801635742,5,pd
24,1.510800004005432,5,pd
25,1.4938000440597534,5,pd
26,1.4845999479293823,5,pd
27,1.475100040435791,5,pd
28,1.4962999820709229,5,pd
29,1.4916000366210938,5,pd
30,1.5059000253677368,5,pd
31,1.4925999641418457,5,pd
32,1.476199984550476,5,pd
33,1.517799973487854,5,pd
34,1.502400040626526,5,pd
35,1.4874999523162842,5,pd
36,1.5037000179290771,5,pd
37,1.4917999505996704,5,pd
38,1.489400029182434,5,pd
39,1.4742000102996826,5,pd
40,1.4609999656677246,5,pd
41,1.4673999547958374,5,pd
42,1.4652999639511108,5,pd
43,1.4692000150680542,5,pd
44,1.4874999523162842,5,pd
45,1.4416999816894531,5,pd
46,1.4839999675750732,5,pd
47,1.4352999925613403,5,pd
48,1.4521000385284424,5,pd
49,1.462499976158142,5,pd
50,1.4549000263214111,5,pd
51,1.455899953842163,5,pd
52,1.4488999843597412,5,pd
53,1.4780999422073364,5,pd
54,1.4467999935150146,5,pd
55,1.457200050354004,5,pd
56,1.4492000341415403,5,pd
57,1.4740999937057495,5,pd
58,1.4708000421524048,5,pd
59,1.5039000511169434,5,pd
60,1.4789999723434448,5,pd
61,1.4678000211715698,5,pd
62,1.4838000535964966,5,pd
63,1.477300047874451,5,pd
64,1.4558000564575195,5,pd
65,1.4571000337600708,5,pd
66,1.440500020980835,5,pd
67,1.429800033569336,5,pd
68,1.4347000122070312,5,pd
69,1.4413000345230105,5,pd
70,1.4543999433517456,5,pd
71,1.44760000705719,5,pd
72,1.4318000078201294,5,pd
73,1.428699970245361,5,pd
74,1.4485000371932983,5,pd
75,1.4219000339508057,5,pd
76,1.437199950218201,5,pd
77,1.4306999444961548,5,pd
78,1.4407999515533447,5,pd
79,1.42139995098114,5,pd
80,1.435099959373474,5,pd
81,1.4465999603271484,5,pd
82,1.4433000087738037,5,pd
83,1.437600016593933,5,pd
84,1.4271999597549438,5,pd
85,1.4366999864578247,5,pd
86,1.391700029373169,5,pd
87,1.4352999925613403,5,pd
88,1.424299955368042,5,pd
89,1.4038000106811523,5,pd
90,1.3925000429153442,5,pd
91,1.4075000286102295,5,pd
92,1.4234000444412231,5,pd
93,1.4342999458312988,5,pd
94,1.4221999645233154,5,pd
95,1.4055999517440796,5,pd
96,1.401600003242493,5,pd
97,1.3694000244140625,5,pd
98,1.3726999759674072,5,pd
99,1.3885999917984009,5,pd
100,1.3758000135421753,5,pd
101,1.3473999500274658,5,pd
102,1.341599941253662,5,pd
103,1.3535000085830688,5,pd
104,1.3767999410629272,5,pd
105,1.3380999565124512,5,pd
106,1.3669999837875366,5,pd
107,1.354599952697754,5,pd
108,1.3243000507354736,5,pd
109,1.3614000082015991,5,pd
110,1.3833999633789062,5,pd
111,1.3493000268936155,5,pd
112,1.350600004196167,5,pd
113,1.311900019645691,5,pd
114,1.3559000492095947,5,pd
115,1.3444000482559204,5,pd
116,1.3285000324249268,5,pd
117,1.289800047874451,5,pd
118,1.3532999753952026,5,pd
119,1.3349000215530396,5,pd
120,1.301900029182434,5,pd
121,1.3271000385284424,5,pd
122,1.3157999515533447,5,pd
123,1.2906999588012695,5,pd
124,1.288699984550476,5,pd
125,1.2482000589370728,5,pd
126,1.3106000423431396,5,pd
127,1.2892999649047852,5,pd
128,1.269700050354004,5,pd
129,1.2655999660491943,5,pd
130,1.2925000190734863,5,pd
131,1.2584999799728394,5,pd
132,1.2735999822616575,5,pd
133,1.2862999439239502,5,pd
134,1.2919000387191772,5,pd
135,1.2753000259399414,5,pd
136,1.3065999746322632,5,pd
137,1.2365000247955322,5,pd
138,1.2546000480651855,5,pd
139,1.2268999814987185,5,pd
140,1.22979998588562,5,pd
141,1.2319999933242798,5,pd
142,1.298799991607666,5,pd
143,1.2532000541687012,5,pd
144,1.2630000114440918,5,pd
145,1.198099970817566,5,pd
146,1.2382999658584597,5,pd
147,1.239300012588501,5,pd
148,1.2582000494003296,5,pd
149,1.2781000137329102,5,pd
150,1.2346999645233154,5,pd
151,1.2776000499725342,5,pd
152,1.253600001335144,5,pd
153,1.2115999460220337,5,pd
154,1.0907000303268433,5,pd
155,1.2417999505996704,5,pd
156,1.2125999927520752,5,pd
157,1.117900013923645,5,pd
158,1.2309999465942385,5,pd
159,1.146399974822998,5,pd
160,1.1304999589920044,5,pd
161,1.1674000024795532,5,pd
162,1.1086000204086304,5,pd
163,1.2015000581741333,5,pd
164,1.082800030708313,5,pd
165,1.0728000402450562,5,pd
166,1.1500999927520752,5,pd
167,1.172700047492981,5,pd
168,0.990339994430542,5,pd
169,1.1984000205993652,5,pd
170,0.9749900102615356,5,pd
171,1.1928999423980713,5,pd
172,0.7676299810409546,5,pd
0,1.107300043106079,6,pd
1,1.0351999998092651,6,pd
2,1.1239999532699585,6,pd
3,1.0638999938964844,6,pd
4,1.1121000051498413,6,pd
5,1.1241999864578247,6,pd
6,1.0825999975204468,6,pd
7,1.1128000020980835,6,pd
8,1.1109999418258667,6,pd
9,1.0511000156402588,6,pd
10,1.066100001335144,6,pd
11,1.0997999906539917,6,pd
12,1.1146999597549438,6,pd
13,1.0749000310897827,6,pd
14,1.068600058555603,6,pd
15,1.076799988746643,6,pd
16,1.0180000066757202,6,pd
17,1.086300015449524,6,pd
18,1.0751999616622925,6,pd
19,1.0752999782562256,6,pd
20,1.020799994468689,6,pd
21,1.1337000131607056,6,pd
22,1.0612000226974487,6,pd
23,1.072100043296814,6,pd
24,1.1272000074386597,6,pd
25,1.0988999605178833,6,pd
26,1.0506999492645264,6,pd
27,1.0721999406814575,6,pd
28,1.1243000030517578,6,pd
29,1.0571999549865725,6,pd
30,1.0821000337600708,6,pd
31,1.0647000074386597,6,pd
32,1.0273000001907349,6,pd
33,1.082800030708313,6,pd
34,1.079300045967102,6,pd
35,1.0885000228881836,6,pd
36,1.1191999912261963,6,pd
37,1.070199966430664,6,pd
38,1.093500018119812,6,pd
39,1.093400001525879,6,pd
40,1.0852999687194824,6,pd
41,1.107699990272522,6,pd
42,1.1190999746322632,6,pd
43,1.132699966430664,6,pd
44,1.1008000373840332,6,pd
45,1.1256999969482422,6,pd
46,1.121500015258789,6,pd
47,1.1002999544143677,6,pd
48,1.1181999444961548,6,pd
49,1.0681999921798706,6,pd
50,1.1267000436782837,6,pd
51,1.1345000267028809,6,pd
52,1.073300004005432,6,pd
53,1.125599980354309,6,pd
54,1.0800000429153442,6,pd
55,1.083199977874756,6,pd
56,1.108299970626831,6,pd
57,1.1171000003814695,6,pd
58,1.1160999536514282,6,pd
59,1.1523000001907349,6,pd
60,1.0299999713897705,6,pd
61,1.1282999515533447,6,pd
62,1.1346999406814575,6,pd
63,1.132200002670288,6,pd
64,1.0680999755859375,6,pd
65,1.1475000381469729,6,pd
66,1.090399980545044,6,pd
67,1.125,6,pd
68,1.1025999784469604,6,pd
69,1.1539000272750854,6,pd
70,1.0271999835968018,6,pd
71,1.1109000444412231,6,pd
72,1.0119999647140503,6,pd
73,1.1296000480651855,6,pd
74,0.985010027885437,6,pd
75,1.0709999799728394,6,pd
76,1.0657000541687012,6,pd
77,1.0822999477386477,6,pd
78,1.0937999486923218,6,pd
79,1.0887000560760498,6,pd
80,1.0195000171661377,6,pd
81,1.1191999912261963,6,pd
82,1.08270001411438,6,pd
83,1.0663000345230105,6,pd
84,1.023900032043457,6,pd
85,1.0729999542236328,6,pd
86,1.0293999910354614,6,pd
87,1.0196000337600708,6,pd
88,1.0277999639511108,6,pd
89,1.0281000137329102,6,pd
90,0.9620599746704102,6,pd
91,1.0454000234603882,6,pd
92,0.9453499913215636,6,pd
93,0.9872599840164183,6,pd
94,1.0419000387191772,6,pd
95,0.940060019493103,6,pd
96,1.091099977493286,6,pd
97,0.8817399740219116,6,pd
98,1.13100004196167,6,pd
99,1.0092999935150146,6,pd
100,1.1224000453948977,6,pd
101,1.0808000564575195,6,pd
102,1.0472999811172483,6,pd
103,1.1151000261306765,6,pd
104,1.1335999965667725,6,pd
105,0.9950299859046936,6,pd
