fpr,tpr,thresholds,auc,ews
0.6533333333333333,1.0,0.00016667678,0.8447888888888889,SDML
0.6866666666666666,1.0,7.0742135e-05,0.8447888888888889,SDML
0.6916666666666667,1.0,7.053601e-05,0.8447888888888889,SDML
0.6933333333333334,1.0,6.362962e-05,0.8447888888888889,SDML
0.6983333333333334,1.0,6.320695e-05,0.8447888888888889,SDML
0.705,1.0,5.2874722e-05,0.8447888888888889,SDML
0.71,1.0,5.2869982e-05,0.8447888888888889,SDML
0.7116666666666667,1.0,5.0879302e-05,0.8447888888888889,SDML
0.7166666666666667,1.0,5.046335e-05,0.8447888888888889,SDML
0.72,1.0,4.3099248e-05,0.8447888888888889,SDML
0.725,1.0,4.27763e-05,0.8447888888888889,SDML
0.7333333333333333,1.0,3.629155e-05,0.8447888888888889,SDML
0.7383333333333333,1.0,3.5036246e-05,0.8447888888888889,SDML
0.745,1.0,3.2615342e-05,0.8447888888888889,SDML
0.7483333333333333,1.0,3.2384905e-05,0.8447888888888889,SDML
0.7533333333333333,1.0,3.175779e-05,0.8447888888888889,SDML
0.7616666666666667,1.0,2.8868542e-05,0.8447888888888889,SDML
0.7683333333333333,1.0,2.8397582e-05,0.8447888888888889,SDML
0.775,1.0,2.7247672e-05,0.8447888888888889,SDML
0.78,1.0,2.6984198e-05,0.8447888888888889,SDML
0.7866666666666666,1.0,2.3896899e-05,0.8447888888888889,SDML
0.79,1.0,2.3003966e-05,0.8447888888888889,SDML
0.7966666666666666,1.0,2.0395448e-05,0.8447888888888889,SDML
0.8033333333333333,1.0,1.9833707e-05,0.8447888888888889,SDML
0.805,1.0,1.9811552e-05,0.8447888888888889,SDML
0.81,1.0,1.9810777e-05,0.8447888888888889,SDML
0.8116666666666666,1.0,1.9547646e-05,0.8447888888888889,SDML
0.8166666666666667,1.0,1.9518737e-05,0.8447888888888889,SDML
0.825,1.0,1.8084265e-05,0.8447888888888889,SDML
0.8283333333333334,1.0,1.7915256e-05,0.8447888888888889,SDML
0.8316666666666667,1.0,1.7496784e-05,0.8447888888888889,SDML
0.8366666666666667,1.0,1.6687029e-05,0.8447888888888889,SDML
0.8383333333333334,1.0,1.6376674e-05,0.8447888888888889,SDML
0.8433333333333334,1.0,1.596298e-05,0.8447888888888889,SDML
0.85,1.0,1.4484762e-05,0.8447888888888889,SDML
0.855,1.0,1.4478216e-05,0.8447888888888889,SDML
0.86,1.0,1.3946058e-05,0.8447888888888889,SDML
0.8666666666666667,1.0,1.357204e-05,0.8447888888888889,SDML
0.8733333333333333,1.0,1.2775504e-05,0.8447888888888889,SDML
0.8783333333333333,1.0,1.1878385e-05,0.8447888888888889,SDML
0.88,1.0,1.1876367e-05,0.8447888888888889,SDML
0.8833333333333333,1.0,1.15956145e-05,0.8447888888888889,SDML
0.8916666666666667,1.0,1.1009664e-05,0.8447888888888889,SDML
0.8966666666666666,1.0,1.0979708e-05,0.8447888888888889,SDML
0.9,1.0,1.0791687e-05,0.8447888888888889,SDML
0.9016666666666666,1.0,1.0125026e-05,0.8447888888888889,SDML
0.9066666666666666,1.0,9.907778e-06,0.8447888888888889,SDML
0.91,1.0,9.546156e-06,0.8447888888888889,SDML
0.9166666666666666,1.0,9.470206e-06,0.8447888888888889,SDML
0.9183333333333333,1.0,9.281016e-06,0.8447888888888889,SDML
0.9333333333333333,1.0,8.974865e-06,0.8447888888888889,SDML
0.935,1.0,8.889113e-06,0.8447888888888889,SDML
0.94,1.0,8.888088e-06,0.8447888888888889,SDML
0.9433333333333334,1.0,8.795789e-06,0.8447888888888889,SDML
0.95,1.0,8.363863e-06,0.8447888888888889,SDML
0.9533333333333334,1.0,8.131375e-06,0.8447888888888889,SDML
0.9566666666666667,1.0,7.97792e-06,0.8447888888888889,SDML
0.9616666666666667,1.0,7.791188e-06,0.8447888888888889,SDML
0.97,1.0,7.443537e-06,0.8447888888888889,SDML
0.9766666666666667,1.0,7.4278228e-06,0.8447888888888889,SDML
0.9783333333333334,1.0,7.4174036e-06,0.8447888888888889,SDML
0.9833333333333333,1.0,7.2710945e-06,0.8447888888888889,SDML
1.0,1.0,5.1090296e-06,0.8447888888888889,SDML
