Age,SD_probability_mean,SD_probability_error
-24754.98329853863,0.9999999940670752,4.447663886912194e-13
-24654.778705636752,0.9999999943866608,4.220026972561325e-13
-24554.57411273488,0.9999999945803808,4.081753444427708e-13
-24454.369519832995,0.9999999955756538,3.3668152305979694e-13
-24354.16492693112,0.9999999961773026,2.930580985816213e-13
-24253.960334029223,0.9999999965650408,2.647547179426849e-13
-24153.755741127345,0.999999996907322,2.3963261907751173e-13
-24053.551148225462,0.9999999974103316,2.0244387196937857e-13
-23953.346555323587,0.9999999976823716,1.8217605224901538e-13
-23853.14196242171,0.9999999980536686,1.5431410470917613e-13
-23752.93736951983,0.9999999984164732,1.2682380647410754e-13
-23652.73277661795,0.9999999985670716,1.153229875299583e-13
-23552.52818371608,0.999999998724786,1.0321202535297049e-13
-23452.3235908142,0.999999998876288,9.150421254957156e-14
-23352.11899791232,0.9999999989392108,8.662158461664543e-14
-23251.91440501044,0.99999999899241,8.248178868560527e-14
-23151.70981210856,0.9999999990756332,7.598247835995197e-14
-23051.50521920668,0.999999999215496,6.499155965361199e-14
-22951.3006263048,0.9999999992773084,6.010219166509603e-14
-22851.09603340292,0.9999999993346956,5.5545869469725433e-14
-22750.891440501044,0.9999999993849966,5.153623017852288e-14
-22650.686847599165,0.9999999994034334,5.0063248311902197e-14
-22550.482254697286,0.9999999994219084,4.8584850892152936e-14
-22450.277661795408,0.9999999994495574,4.6368878738462566e-14
-22350.07306889353,0.9999999994777424,4.4101846339107446e-14
-22249.86847599165,0.9999999995146932,4.112265783270248e-14
-22149.66388308977,0.9999999995382852,3.921441128381984e-14
-22049.459290187893,0.9999999995571548,3.768395550598085e-14
-21949.25469728601,0.9999999995536876,3.7964547650079236e-14
-21849.050104384136,0.9999999995650082,3.704703729416189e-14
-21748.845511482257,0.9999999995663976,3.693371041024866e-14
-21648.64091858038,0.9999999995473112,3.84813006645495e-14
-21548.4363256785,0.9999999995642058,3.7112454885694836e-14
-21448.23173277662,0.9999999995943056,3.4662583024840254e-14
-21348.027139874743,0.999999999598298,3.4336598555979866e-14
-21247.822546972864,0.9999999996122864,3.319627543812953e-14
-21147.617954070985,0.9999999996136952,3.30820701811608e-14
-21047.413361169107,0.9999999996306682,3.169140617427922e-14
-20947.208768267228,0.9999999996564266,2.9582484745531186e-14
-20847.00417536535,0.9999999996561528,2.9604868609266284e-14
-20746.79958246347,0.9999999996521858,2.992931331918483e-14
-20646.594989561592,0.9999999996574808,2.9496024957205656e-14
-20546.39039665972,0.9999999996751728,2.8039965194104154e-14
-20446.185803757835,0.9999999996689816,2.8548928339818274e-14
-20345.98121085596,0.999999999662462,2.908575680086653e-14
-20245.77661795408,0.9999999996559398,2.9621301683800924e-14
-20145.5720250522,0.9999999996415632,3.0801921791243454e-14
-20045.36743215032,0.9999999996248112,3.2170973315548715e-14
-19945.16283924844,0.9999999996149956,3.29744655089719e-14
-19844.958246346563,0.9999999995982582,3.4341748986900355e-14
-19744.753653444684,0.9999999995835877,3.5537142446640817e-14
-19644.54906054281,0.9999999995765826,3.61054810911705e-14
-19544.344467640927,0.9999999995844148,3.5467080149654835e-14
-19444.13987473905,0.9999999995894608,3.5058467484635747e-14
-19343.93528183717,0.9999999995868574,3.5271488480360334e-14
-19243.73068893529,0.9999999995978814,3.437170200610842e-14
-19143.526096033413,0.999999999608082,3.354177443065142e-14
-19043.32150313153,0.9999999996012524,3.4097018789801526e-14
-18943.11691022965,0.999999999591809,3.486693846049977e-14
-18842.91231732776,0.999999999600386,3.4166416233006643e-14
-18742.707724425883,0.999999999615168,3.2962001433128465e-14
-18642.503131524005,0.9999999996166778,3.2838245201633834e-14
-18542.298538622126,0.9999999996018574,3.404594154636525e-14
-18442.093945720248,0.9999999996225538,3.2357931171229574e-14
-18341.88935281837,0.9999999996275676,3.1947837751765835e-14
-18241.68475991649,0.9999999996050636,3.378482031417645e-14
-18141.48016701461,0.999999999584451,3.5466382885758925e-14
-18041.275574112733,0.9999999995615536,3.7326507329942463e-14
-17941.070981210854,0.9999999995128156,4.127327051070171e-14
-17840.866388308976,0.9999999994846008,4.3549133333373887e-14
-17740.661795407097,0.999999999464578,4.516091693715141e-14
-17640.45720250522,0.9999999994317544,4.7796765279566376e-14
-17540.25260960334,0.9999999994281786,4.808432611739184e-14
-17440.04801670146,0.9999999994124024,4.934622648414144e-14
-17339.843423799583,0.9999999994047718,4.9955684377774914e-14
-17239.638830897704,0.9999999994917208,4.297607836501007e-14
-17139.434237995825,0.9999999995086536,4.1611060381820685e-14
-17039.229645093947,0.9999999995443672,3.872181716815413e-14
-179786.70166320167,0.0234840325221574,1.0662912399859596e-06
-179686.55717255716,0.0229946106695851,1.0460062877208954e-06
-179586.41268191268,0.0230574579418951,1.0486137224595292e-06
-179486.2681912682,0.0237089419549047,1.0755974000760443e-06
-179386.1237006237,0.0247360751560844,1.1179742564400378e-06
-179285.9792099792,0.0259263859365065,1.1668350893551335e-06
-179185.83471933473,0.0271108164401628,1.2151960695552602e-06
-179085.69022869022,0.028418249888426,1.2682866911555414e-06
-178985.54573804574,0.030265223568559,1.3427752012249635e-06
-178885.40124740126,0.0332059279206638,1.46017304812313e-06
-178785.25675675675,0.0371861764314844,1.6167955453667811e-06
-178685.11226611226,0.041789689913686,1.794776609552333e-06
-178584.96777546778,0.0468841518912852,1.9878695929565813e-06
-178484.82328482327,0.0522168900265695,2.1856990401206933e-06
-178384.6787941788,0.0570769161102727,2.3621876963334187e-06
-178284.5343035343,0.0615538745459215,2.5215552363665607e-06
-178184.3898128898,0.063211201640829,2.490648357217408e-06
-178084.24532224532,0.0680152301848013,2.650212616037062e-06
-177984.10083160084,0.0728615706286699,2.8083360670653663e-06
-177883.95634095633,0.0778148574104893,2.9670852412558726e-06
-177783.81185031185,0.0841266854808471,3.1653067729729186e-06
-177683.66735966736,0.0917803318673464,3.399746159709225e-06
-177583.52286902285,0.0995681734076316,3.631848738101213e-06
-177483.37837837837,0.1069958730870675,3.8473408984393495e-06
-177383.2338877339,0.1151144385149448,4.076491865764877e-06
-177283.08939708938,0.1242317923650006,4.326088665691742e-06
-177182.9449064449,0.1351710059085465,4.615028173559094e-06
-177082.80041580042,0.1505799361541577,5.003096499109083e-06
-176982.6559251559,0.1701025362908643,5.463984265736394e-06
-176882.51143451143,0.1889601788594173,5.87755225078049e-06
-176782.36694386695,0.2095921071908094,6.295501400969495e-06
-176682.22245322244,0.2342991122262748,6.749838734353803e-06
-176582.07796257795,0.264664666570007,7.241228159691164e-06
-176481.93347193347,0.2944996513600766,7.65399039138403e-06
-176381.788981289,0.3200690134883218,7.953798683508132e-06
-176281.64449064448,0.3498286611868244,7.817037351241198e-06
-176181.5,0.3784311749279386,8.17065033806022e-06
-176081.35550935552,0.4094113906049669,8.478485087923471e-06
-175981.211018711,0.4495255894555011,8.708559003487707e-06
-175881.06652806653,0.493427679593737,8.738090206426352e-06
-175780.92203742205,0.5232021670393885,8.666858706217118e-06
-175680.77754677756,0.5500218421555038,8.582708005513892e-06
-175580.63305613305,0.5860833449792995,8.502436779806362e-06
-175480.48856548857,0.6275733960316192,8.51732901706015e-06
-175380.3440748441,0.6603174869701697,7.568563513285806e-06
-175280.19958419958,0.6867306273288151,7.220671422785698e-06
-175180.0550935551,0.7175506480780429,6.760817266283837e-06
-175079.91060291062,0.7554935419216842,6.117214164884873e-06
-174979.7661122661,0.7854992092884615,5.549799367724157e-06
-174879.62162162163,0.8058097076702164,5.136773498091174e-06
-174779.47713097715,0.8244067810373712,4.737612057555176e-06
-174679.33264033264,0.8389410562632114,4.411259660153678e-06
-174579.18814968815,0.851508789244822,4.118697058366483e-06
-174479.04365904367,0.8659158516304959,3.771529669962305e-06
-174378.89916839916,0.8821806546927325,3.364937163132316e-06
-174278.75467775468,0.9008796998228448,2.8795713327945585e-06
-174178.6101871102,0.9201675537617596,2.360695427924029e-06
-174078.4656964657,0.9341558236076036,1.973652445996806e-06
-173978.3212058212,0.941262803725061,1.7736201434851017e-06
-173878.17671517673,0.9483009924850846,1.5732363374833602e-06
-173778.03222453222,0.9556777447401938,1.3606917494972318e-06
-173677.88773388774,0.9623503302764224,1.1661086484342325e-06
-173577.74324324325,0.9686989935672412,9.787896562002875e-07
-173477.59875259874,0.9735872663058304,8.330000462647497e-07
-173377.45426195426,0.9771336343860724,7.263096172381184e-07
-173277.30977130978,0.9799444265732592,6.411486889150726e-07
-173177.16528066527,0.9827596490926672,5.552699669216848e-07
-173077.0207900208,0.9851681954515684,4.812809755720421e-07
-172976.8762993763,0.987145572700399,4.201345533013771e-07
-172876.7318087318,0.9892496083928056,3.546102366482279e-07
-172776.58731808732,0.9913900846209428,2.873651517538361e-07
-172676.44282744284,0.9930465766035964,2.348168295040296e-07
-172576.29833679833,0.9942641383691206,1.9583080308151845e-07
-172476.15384615384,0.9952894019855982,1.6269817184890918e-07
-172376.00935550936,0.9961374704238568,1.3502371921526574e-07
-172275.86486486485,0.9967345281947032,1.1535563100070393e-07
-172175.72037422037,0.9972225046450678,9.913904556580961e-08
-172075.5758835759,0.9999830652342864,1.225800135132867e-09
-171975.43139293138,0.9999872127752204,9.338504689725636e-10
-171875.2869022869,0.9999896676549056,7.59791610352645e-10
-171775.14241164242,0.9999913143177932,6.4235838819483e-10
-171674.9979209979,0.9999927874649068,5.367240744114361e-10
-171574.85343035345,0.9999935678505858,4.805013904746244e-10
-171474.70893970894,0.99999336018534,4.954823983549686e-10
-171374.56444906443,0.9999936191471246,4.767985223499073e-10
-171274.41995841995,0.9999945661239124,4.0826291771538006e-10
-171174.27546777547,0.9999955453050272,3.3699138878621567e-10
-171074.13097713096,0.9999959948913836,3.0410294567054244e-10
-170973.98648648648,0.999996165563665,2.9158685442166584e-10
-170873.841995842,0.9999965418984276,2.6392254764348976e-10
-170773.6975051975,0.9999971197733538,2.212434066035164e-10
-170673.553014553,0.9999975398925648,1.90036758645654e-10
-170573.40852390853,0.9999975172572084,1.917224631819196e-10
-170473.264033264,0.9999973531891602,2.039257410223874e-10
-170373.11954261953,0.9999972987157518,2.0797169879844926e-10
-170272.97505197505,0.9999973559414016,2.0372124576260222e-10
-170172.83056133057,0.9999974303988584,1.9818622910263148e-10
-170072.68607068606,0.9999974499648688,1.9673083316934668e-10
-169972.54158004158,0.9999973836828336,2.0165962709143727e-10
-169872.3970893971,0.9999973588875004,2.0350233994236816e-10
-169772.2525987526,0.9999972335810224,2.1280590678048207e-10
-169672.1081081081,0.9999968275136022,2.4286083344955807e-10
-169571.96361746365,0.999995935092388,3.084840746680193e-10
-169471.81912681914,0.9999949998838182,3.7674679345125724e-10
-169371.67463617463,0.9999944859536132,4.1407892983733294e-10
-169271.53014553015,0.9999942893229014,4.2833232972877616e-10
-169171.38565488567,0.9999943815164885,4.2165136608612916e-10
-169071.24116424116,0.9999946229782614,4.0413672016466016e-10
-168971.09667359668,0.999994956228573,3.7992253989352077e-10
-168870.9521829522,0.999995252216501,3.5837282652911315e-10
-168770.8076923077,0.999995537310838,3.3757518014806225e-10
-168670.6632016632,0.9999959549782386,3.0702738740312016e-10
-168570.51871101873,0.999996688036816,2.531536147465661e-10
-168470.3742203742,0.9999970393416084,2.2719968898016707e-10
-168370.22972972973,0.9999972738954718,2.0981428562713278e-10
-168270.08523908525,0.9999976162987164,1.8434267745829148e-10
-168169.94074844074,0.9999980597433022,1.5116497754098834e-10
-168069.79625779626,0.9999984124322576,1.2459162404908923e-10
-167969.65176715178,0.9999987044090092,1.0243698272002088e-10
-167869.50727650727,0.9999988980164516,8.765078663330493e-11
-167769.3627858628,0.9999990024515688,7.963728115441067e-11
-167669.2182952183,0.9999990457572148,7.630571008674683e-11
-167569.0738045738,0.9999990850129744,7.328101493516119e-11
-167468.92931392931,0.9999991531227184,6.802187313750449e-11
-167368.78482328483,0.99999920911218,6.368720273456041e-11
-167268.64033264032,0.9999992306689156,6.201537146143245e-11
-167168.49584199584,0.9999992225804306,6.264287319610846e-11
-167068.35135135136,0.9999992265836374,6.233233456120889e-11
-166968.20686070685,0.9999992282546536,6.220269279980095e-11
-166868.06237006237,0.9999992399428193,6.129561319610413e-11
-166767.9178794179,0.999999278393084,5.83080043669263e-11
-166667.77338877338,0.999999340201715,5.349313667641487e-11
-166567.6288981289,0.9999993890451416,4.9676658276585796e-11
-166467.4844074844,0.9999994299815034,4.646942915269881e-11
-166367.3399168399,0.999999461001252,4.403352582112198e-11
-166267.19542619542,0.9999994839025514,4.223184530577863e-11
-166167.05093555094,0.9999995128288952,3.995193406490244e-11
-166066.90644490643,0.9999995588873928,3.631122879749903e-11
-165966.76195426195,0.9999996209873778,3.137981628983596e-11
-165866.61746361747,0.99999968019859,2.6649631032868584e-11
-165766.47297297296,0.99999972256911,2.324487780679424e-11
-165666.32848232848,0.9999997462807388,2.1331105611529347e-11
-165566.183991684,0.9999997654372668,1.978007085198512e-11
-165466.0395010395,0.9999997764121578,1.8889342076953324e-11
-165365.895010395,0.9999997837451684,1.829326788382857e-11
-165265.75051975052,0.999999796865188,1.722486267788074e-11
-165165.606029106,0.9999998144776056,1.5786470567350764e-11
-165065.46153846153,0.9999998301154044,1.4504995801019964e-11
-164965.31704781705,0.9999998480161606,1.3032519545235426e-11
-164865.17255717254,0.999999880784154,1.0319189634027056e-11
-164765.02806652806,0.9999999198969662,7.041443156209593e-12
-164664.88357588358,0.9999999445969604,4.940541074771982e-12
-164564.73908523907,0.999999954629578,4.077485437518573e-12
-164464.5945945946,0.9999999602573856,3.5901850915488008e-12
-164364.4501039501,0.9999999651344268,3.165721402219357e-12
-164264.30561330562,0.9999999702174204,2.720850980653457e-12
-164164.1611226611,0.9999999735823848,2.4247379569969104e-12
-164064.01663201663,0.9999999758108644,2.2278327169502504e-12
-163963.87214137215,0.9999999771429648,2.109796287423848e-12
-163863.72765072764,0.9999999773663634,2.0899744345386384e-12
-163763.58316008316,0.9999999778625396,2.045923371249584e-12
-163663.43866943868,0.999999978851156,1.9580380246460484e-12
-163563.2941787942,0.9999999793650034,1.9122953025427907e-12
-163463.1496881497,0.9999999786276632,1.977920042823312e-12
-163363.0051975052,0.9999999774869948,2.0792678235704976e-12
-163262.86070686072,0.9999999764179728,2.174068671000012e-12
-163162.7162162162,0.999999976175397,2.195557948975789e-12
-163062.57172557173,0.9999999769386012,2.1279210755381184e-12
-162962.42723492725,0.9999999765556457,2.1618710016308017e-12
-162862.28274428274,0.9999999752511832,2.277349903894738e-12
-162762.13825363826,0.9999999748595998,2.3119677922454336e-12
-162661.99376299378,0.9999999749286336,2.305866671055822e-12
-162561.84927234927,0.9999999724131629,2.527786007787996e-12
-162461.7047817048,0.9999999677730632,2.9351232198996544e-12
-162361.5602910603,0.9999999644147758,3.2284922507496496e-12
-162261.4158004158,0.9999999624760508,3.397354224423504e-12
-162161.2713097713,0.9999999617880873,3.457193164016236e-12
-162061.12681912683,0.9999999623986868,3.4040858137225268e-12
-161960.98232848232,0.999999962590557,3.387390933746092e-12
-161860.83783783784,0.9999999626953424,3.378271216107149e-12
-161760.69334719336,0.9999999648529024,3.1902821534996098e-12
-161660.54885654885,0.999999968285042,2.8902985889126705e-12
-161560.40436590437,0.9999999695916566,2.7757668759514728e-12
-161460.2598752599,0.9999999697732196,2.759838444826833e-12
-161360.11538461538,0.999999969609798,2.774175492934581e-12
-161259.9708939709,0.999999969529344,2.781233927441129e-12
-161159.8264033264,0.999999969459094,2.7873968674816858e-12
-161059.6819126819,0.9999999689349476,2.833353857495401e-12
-160959.53742203742,0.9999999678970048,2.924274483758276e-12
-160859.39293139294,0.999999968473334,2.8738048372744023e-12
-160759.24844074843,0.9999999686989002,2.854041525231404e-12
-160659.10395010395,0.9999999688547442,2.840384836956599e-12
-160558.95945945947,0.9999999684567932,2.875254009662564e-12
-160458.81496881496,0.9999999675228006,2.9570246944863365e-12
-160358.67047817048,0.9999999661752004,3.074850858160707e-12
-160258.525987526,0.9999999644099574,3.2289121255037864e-12
-160158.38149688148,0.9999999625888548,3.3875388301612896e-12
-160058.237006237,0.9999999595933756,3.647813696941121e-12
-159958.09251559252,0.9999999567228242,3.896526350413799e-12
-159857.948024948,0.999999957354314,3.841868757011123e-12
-159757.80353430353,0.999999957040378,3.869046163387563e-12
-159657.65904365905,0.9999999545740048,4.082286604873692e-12
-159557.51455301454,0.9999999461622222,4.8063201029692546e-12
-159457.37006237006,0.9999999459726268,4.822583632858215e-12
-159357.22557172558,0.9999999404258956,5.2975064753851815e-12
-159257.0810810811,0.9999999274868798,6.398965850792817e-12
-159156.93659043658,0.9999999172683084,7.2633947787897265e-12
-159056.7920997921,0.9999999121111476,7.698063117481428e-12
-158956.6476091476,0.9999999066106422,8.160588026783817e-12
-158856.5031185031,0.9999999046879596,8.322008215193776e-12
-158756.35862785863,0.9999999092707638,7.937036044819905e-12
-158656.21413721412,0.9999999154489312,7.416854511713925e-12
-158556.06964656967,0.99999991914098,7.105304494491026e-12
-158455.92515592516,0.9999999170415472,7.282527674602287e-12
-158355.78066528065,0.9999999113921416,7.758582781931474e-12
-158255.6361746362,0.9999999130533964,7.618723611437092e-12
-158155.49168399168,0.9999999145353649,7.493865410654143e-12
-158055.34719334717,0.999999916823984,7.300885721402134e-12
-157955.20270270272,0.9999999167096296,7.310533249724387e-12
-157855.0582120582,0.9999999155101092,7.411697249929312e-12
-157754.9137214137,0.9999999124798236,7.667022718076924e-12
-157654.76923076925,0.9999999095447912,7.913995642979202e-12
-157554.62474012474,0.9999999079912968,8.04459131762237e-12
-157454.48024948023,0.999999909845997,7.888664884401994e-12
-157354.33575883578,0.9999999139605178,7.542305021208581e-12
-157254.1912681913,0.9999999172802144,7.262391590333524e-12
-157154.04677754678,0.9999999163434684,7.341419723031719e-12
-157053.9022869023,0.9999999126159306,7.655561079223694e-12
-156953.7577962578,0.9999999112340828,7.771884802095814e-12
-156853.6133056133,0.99999991243404,7.670875224137745e-12
-156753.46881496883,0.9999999114187412,7.756344076665794e-12
-156653.32432432432,0.9999999114676692,7.752227032586024e-12
-156553.17983367984,0.9999999134356644,7.586520480740134e-12
-156453.03534303536,0.9999999160589516,7.36541652022092e-12
-156352.89085239085,0.9999999166496536,7.315590534360656e-12
-156252.74636174637,0.9999999167013596,7.311229379560153e-12
-156152.60187110188,0.9999999163591096,7.340100519408963e-12
-156052.45738045737,0.9999999153887,7.421933064471221e-12
-155952.3128898129,0.9999999132893528,7.5988477383739e-12
-155852.1683991684,0.9999999089251,7.966099845284201e-12
-155752.0239085239,0.9999999066053992,8.161027579235167e-12
-155651.87941787942,0.9999999106236134,7.823251362531865e-12
-155551.73492723494,0.9999999168543384,7.298324029525088e-12
-155451.59043659043,0.999999919035908,7.114177721647415e-12
-155351.44594594595,0.9999999200068654,7.032156090744577e-12
-155251.30145530147,0.9999999257445435,6.546673804993577e-12
-155151.15696465696,0.99999993359858,5.879735395992094e-12
-155051.01247401247,0.999999932691012,5.95695265278245e-12
-154950.867983368,0.9999999297075725,6.210506061482626e-12
-154850.72349272348,0.9999999281850508,6.339740376720863e-12
-154750.579002079,0.999999931571957,6.052107666920429e-12
-154650.43451143452,0.999999938464584,5.465018194019958e-12
-154550.29002079,0.9999999439283644,4.9978299828853746e-12
-154450.14553014553,0.9999999495379818,4.516326394969825e-12
-154350.00103950105,0.999999954178542,4.116433862345321e-12
-154249.85654885654,0.9999999563235574,3.9310676648869524e-12
-154149.71205821206,0.9999999581076742,3.77662131969451e-12
-154049.56756756757,0.9999999615018388,3.4820801411075985e-12
-153949.42307692306,0.9999999637598516,3.2855747780535853e-12
-153849.27858627858,0.9999999652794784,3.153062312487716e-12
-153749.1340956341,0.9999999666440956,3.033875949824145e-12
-153648.9896049896,0.9999999690694306,2.821566761102084e-12
-153548.8451143451,0.999999973294904,2.450091294087214e-12
-153448.70062370063,0.9999999771091912,2.112792815545304e-12
-153348.55613305612,0.9999999794038708,1.908832640920565e-12
-153248.41164241164,0.9999999803053262,1.828469290932391e-12
-153148.26715176716,0.999999980323382,1.8268580484903468e-12
-153048.12266112264,0.9999999805938138,1.8027217535106248e-12
-152947.97817047816,0.9999999819900642,1.677889181291865e-12
-152847.83367983368,0.9999999829924536,1.5880387692369229e-12
-152747.68918918917,0.9999999832166206,1.5679168769885342e-12
-152647.54469854472,0.9999999835092672,1.5416322768586648e-12
-152547.4002079002,0.9999999837863796,1.516726329605577e-12
-152447.2557172557,0.9999999837344784,1.5213898834195622e-12
-152347.11122661125,0.9999999834715848,1.5450155450299197e-12
-152246.96673596674,0.9999999828649866,1.5994746768539473e-12
-152146.82224532223,0.9999999821493006,1.6636283655884962e-12
-152046.67775467777,0.9999999812268306,1.7461714493553624e-12
-151946.53326403326,0.999999980017526,1.854142099539425e-12
-151846.38877338875,0.9999999790473864,1.94057663953362e-12
-151746.2442827443,0.9999999786732436,1.973866513611176e-12
-151646.0997920998,0.999999978813235,1.961412541361124e-12
-151545.95530145528,0.9999999785416194,1.985569634541024e-12
-151445.81081081083,0.9999999780501704,2.0292546031826044e-12
-151345.66632016632,0.9999999773742442,2.089274135559725e-12
-151245.5218295218,0.99999997653375,2.1638109458958057e-12
-151145.37733887736,0.9999999760100056,2.210203188782549e-12
-151045.23284823284,0.9999999748093178,2.316412148869341e-12
-150945.08835758836,0.999999972917245,2.483381113251059e-12
-150844.94386694388,0.9999999712966796,2.6260261224990053e-12
-150744.79937629937,0.9999999711609872,2.6379548855589824e-12
-150644.6548856549,0.9999999709261584,2.65859713047772e-12
-150544.5103950104,0.999999968709838,2.8530831204755535e-12
-150444.3659043659,0.9999999661780796,3.074598868134585e-12
-150344.22141372142,0.9999999657548432,3.1115633725209284e-12
-150244.07692307694,0.9999999659887984,3.09113198027634e-12
-150143.93243243243,0.9999999646895412,3.2045314157362996e-12
-150043.78794178794,0.999999961580028,3.475282903179726e-12
-149943.64345114346,0.9999999594069766,3.663983391418355e-12
-149843.49896049895,0.99999995904448,3.695422012339024e-12
-149743.35446985447,0.9999999594175574,3.663065457055691e-12
-149643.20997921,0.9999999593666786,3.667478967691255e-12
-149543.06548856548,0.9999999612988436,3.499722084017061e-12
-149442.920997921,0.999999963436444,3.31374812432906e-12
-149342.77650727652,0.9999999635408524,3.3046542362558498e-12
-149242.632016632,0.9999999614539316,3.486242252825139e-12
-149142.48752598753,0.9999999601327736,3.601001984833227e-12
-149042.34303534304,0.9999999614833512,3.483686698870412e-12
-148942.19854469853,0.9999999628933752,3.361035106007682e-12
-148842.05405405405,0.9999999642627148,3.2417495515868734e-12
-148741.90956340957,0.9999999663629398,3.0584466397752986e-12
-148641.76507276506,0.999999968878073,2.838340102870374e-12
-148541.62058212058,0.9999999707067622,2.6778740883291776e-12
-148441.4760914761,0.9999999728083508,2.492976843535394e-12
-148341.3316008316,0.999999975284154,2.2744329858556588e-12
-148241.1871101871,0.9999999774843492,2.079503037221504e-12
-148141.04261954263,0.9999999791096984,1.9350263904966064e-12
-148040.89812889812,0.9999999791430666,1.932056766583295e-12
-147940.75363825363,0.9999999785772292,1.982403190014477e-12
-147840.60914760915,0.9999999784643584,1.992441019333384e-12
-147740.46465696464,0.9999999804838672,1.8125375183684305e-12
-147640.32016632016,0.9999999826796122,1.6161003347999293e-12
-147540.17567567568,0.9999999837387789,1.5210048904228099e-12
-147440.03118503117,0.9999999842030194,1.479248479614412e-12
-147339.8866943867,0.9999999847672492,1.428434206818467e-12
-147239.7422037422,0.9999999852985192,1.380517475941981e-12
-147139.5977130977,0.9999999856746348,1.3465561157467338e-12
-147039.45322245322,0.9999999860019048,1.316974936663636e-12
-146939.3087318087,0.9999999861480072,1.3037629798134502e-12
-146839.16424116422,0.9999999862278706,1.296537160333259e-12
-146739.01975051974,0.999999986357056,1.2848479319424897e-12
-146638.87525987526,0.9999999863291232,1.2873727393786834e-12
-146538.73076923075,0.999999986150896,1.3034997386174658e-12
-146438.5862785863,0.9999999859145976,1.3248695493577164e-12
-146338.4417879418,0.9999999857011316,1.344161967728015e-12
-146238.29729729728,0.999999985346596,1.3761798528343039e-12
-146138.15280665283,0.99999998511351,1.3972116665298113e-12
-146038.00831600832,0.9999999848346588,1.4223565537795936e-12
-145937.8638253638,0.9999999845066504,1.4519115013229961e-12
-145837.71933471935,0.9999999839384902,1.5030477848959024e-12
-145737.57484407484,0.9999999832318204,1.5665517575971913e-12
-145637.43035343033,0.999999982719497,1.612524959471942e-12
-145537.28586278588,0.9999999826327496,1.6203028771901337e-12
-145437.14137214137,0.999999982113253,1.6668571330151406e-12
-145336.99688149686,0.9999999816651804,1.7069682140288953e-12
-145236.8523908524,0.999999982369394,1.6439090546883059e-12
-145136.7079002079,0.999999983419568,1.5496900972117774e-12
-145036.56340956342,0.999999983797521,1.5157248651363301e-12
-144936.4189189189,0.9999999834114826,1.550417066230561e-12
-144836.27442827442,0.9999999828776422,1.5983385764555437e-12
-144736.12993762994,0.999999983204066,1.5690443492464476e-12
-144635.98544698546,0.9999999832465054,1.5652329424408458e-12
-144535.84095634095,0.9999999826594246,1.6179130706808232e-12
-144435.69646569647,0.999999982265038,1.653260388266532e-12
-144335.551975052,0.9999999835828104,1.5350232680002508e-12
-144235.40748440748,0.9999999849634772,1.410743833540123e-12
-144135.262993763,0.999999985635836,1.3500607980488676e-12
-144035.11850311852,0.9999999856873932,1.3454036464559697e-12
-143934.974012474,0.9999999854105072,1.3704106635867404e-12
-143834.82952182952,0.9999999850957608,1.398812508061045e-12
-143734.68503118504,0.9999999848164272,1.4239991546772325e-12
-143634.54054054053,0.9999999843290636,1.4679035021983198e-12
-143534.39604989605,0.9999999842283764,1.4769665695482616e-12
-143434.25155925157,0.9999999847968796,1.4257628107048872e-12
-143334.10706860706,0.999999986561418,1.2663431152355216e-12
-143233.96257796258,0.9999999881521058,1.1219285055410929e-12
-143133.8180873181,0.9999999890565148,1.0394867931464736e-12
-143033.6735966736,0.9999999895429162,9.950411050529685e-13
-142933.5291060291,0.9999999897175338,9.790635907041018e-13
-142833.38461538462,0.9999999898352372,9.68291988911549e-13
-142733.2401247401,0.9999999898421976,9.67653934371555e-13
-142633.09563409563,0.9999999895073696,9.982920158466335e-13
-142532.95114345115,0.999999989454242,1.0031500695915178e-12
-142432.80665280664,0.9999999897867704,9.727270120262878e-13
-142332.66216216216,0.9999999899440748,9.58322457563667e-13
-142232.51767151768,0.9999999898188214,9.697933892774891e-13
-142132.37318087317,0.9999999899801696,9.550177269631022e-13
-142032.2286902287,0.9999999901795216,9.367470166521017e-13
-141932.0841995842,0.9999999901084424,9.432619073934205e-13
-141831.9397089397,0.9999999899637322,9.56521245808547e-13
-141731.7952182952,0.9999999898803676,9.64159266143565e-13
-141631.65072765073,0.9999999898249864,9.692293502860065e-13
-141531.50623700622,0.9999999895217762,9.969729132697865e-13
-141431.36174636174,0.9999999891114502,1.034472901067203e-12
-141331.21725571726,0.9999999890689566,1.0383513934130712e-12
-141231.07276507275,0.9999999892239791,1.0241955436358788e-12
-141130.92827442827,0.9999999891293074,1.0328422555081122e-12
-141030.7837837838,0.9999999887646934,1.0661182772106205e-12
-140930.63929313928,0.9999999884531724,1.094514821980781e-12
-140830.4948024948,0.9999999883324172,1.1055131804043013e-12
-140730.3503118503,0.9999999881185287,1.1249846172511794e-12
-140630.2058212058,0.9999999878481628,1.14957965807078e-12
-140530.06133056135,0.9999999876542176,1.1672082430458054e-12
-140429.91683991684,0.9999999876124814,1.1709998644578718e-12
-140329.77234927233,0.99999998732379,1.197217573011559e-12
-140229.62785862788,0.999999986928702,1.233059875180463e-12
-140129.48336798337,0.999999986410025,1.2800519500074914e-12
-140029.33887733886,0.9999999859847324,1.3185296204256337e-12
-139929.1943866944,0.9999999855884556,1.354341288090638e-12
-139829.0498960499,0.999999985330031,1.3776739332434638e-12
